month,regional_team,bnf_code,bnf_name,drug,items,quantity
2022-03-01,Y59,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,571,2603.0
2021-11-01,Y56,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,758,3509.0
2023-10-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,110,472.0
2023-10-01,Y59,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,362,1662.0
2021-05-01,Y61,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,164,708.0
2021-07-01,Y60,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,448,1923.0
2022-12-01,Y60,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,255,1058.0
2022-02-01,Y59,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,537,2520.0
2021-01-01,Y58,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,277,1196.0
2024-10-01,Y60,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,110,544.0
2024-06-01,Y56,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,866,4535.0
2024-12-01,Y61,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,50,235.0
2020-01-01,Y56,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,620,2908.0
2024-07-01,Y60,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,166,810.0
2020-03-01,Y61,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,221,976.0
2020-06-01,Y61,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,203,844.0
2022-05-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,205,852.0
2024-10-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,44,200.0
2024-04-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,97,402.0
2022-01-01,Y61,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,163,676.0
2020-08-01,Y60,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,462,1996.0
2020-08-01,Y56,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,581,2743.0
2024-08-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,27,112.0
2021-10-01,Y56,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,703,3231.0
2023-08-01,Y59,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,452,2046.0
2024-03-01,Y62,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,393,1699.0
2021-04-01,Y56,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,666,3059.0
2024-09-01,Y62,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,219,981.0
2024-01-01,Y62,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,500,2226.0
2024-11-01,Y59,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,152,748.0
2023-09-01,Y62,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,393,1586.0
2023-12-01,Y56,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,684,3081.0
2023-01-01,Y56,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,687,3206.0
2022-01-01,Y62,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,452,1859.0
2020-03-01,Y62,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,479,1972.0
2025-03-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,32,148.0
2024-10-01,Y56,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,452,2343.0
2024-02-01,Y59,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,436,2164.0
2023-02-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,135,570.0
2024-06-01,Y61,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,171,835.0
2023-06-01,Y61,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,144,630.0
2024-12-01,Y58,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,50,252.0
2024-04-01,Y62,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,364,1588.0
2022-12-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,163,698.0
2020-11-01,Y58,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,296,1193.0
2020-07-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,292,1168.0
2020-02-01,Y59,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,635,2854.0
2021-03-01,Y56,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,702,3201.0
2023-06-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,143,612.0
2021-04-01,Y62,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,471,1911.0
2020-02-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,299,1193.0
2020-01-01,Y59,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,601,2674.0
2021-08-01,Y56,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,703,3220.0
2022-08-01,Y61,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,181,774.0
2022-07-01,Y58,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,259,1104.0
2024-10-01,Y58,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,61,297.0
2021-02-01,Y60,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,426,1818.0
2021-12-01,Y61,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,172,752.0
2021-11-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,232,975.0
2024-12-01,Y60,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,99,468.0
2020-04-01,Y61,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,218,917.0
2022-06-01,Y56,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,691,3142.0
2024-02-01,Y58,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,129,616.0
2022-07-01,Y56,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,729,3306.0
2021-05-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,266,1126.0
2021-07-01,Y56,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,764,3507.0
2021-06-01,Y61,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,174,764.0
2023-04-01,Y59,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,418,1871.0
2023-02-01,Y61,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,119,512.0
2021-02-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,247,992.0
2021-12-01,Y56,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,767,3523.0
2020-12-01,Y61,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,190,800.0
2021-09-01,Y59,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,574,2610.0
2022-01-01,Y56,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,708,3271.0
2022-02-01,Y60,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,343,1450.0
2023-11-01,Y58,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,164,801.0
2021-05-01,Y59,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,600,2726.0
2021-01-01,Y60,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,463,1971.0
2021-06-01,Y58,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,274,1183.0
2025-04-01,Y61,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,49,221.0
2023-12-01,Y58,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,147,699.0
2022-11-01,Y61,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,163,708.0
2020-09-01,Y58,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,265,1125.0
2020-05-01,Y59,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,576,2635.0
2023-11-01,Y62,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,402,1625.0
2023-10-01,Y62,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,379,1537.0
2022-02-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,202,850.0
2024-11-01,Y60,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,97,459.0
2022-07-01,Y61,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,143,584.0
2020-03-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,310,1248.0
2025-04-01,Y58,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,41,199.0
2021-09-01,Y56,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,740,3357.0
2025-04-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,31,144.0
2023-09-01,Y60,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,213,938.0
2022-04-01,Y56,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,702,3248.0
2024-02-01,Y56,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,773,3756.0
2022-10-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,173,717.0
2020-01-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,321,1284.0
2023-01-01,Y58,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,215,960.0
2022-08-01,Y59,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,499,2307.0
2022-09-01,Y59,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,501,2295.0
2023-12-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,102,428.0
2020-06-01,Y62,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,399,1621.0
2021-07-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,259,1092.0
2020-01-01,Y60,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,524,2182.0
2024-01-01,Y61,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,123,544.0
2023-07-01,Y59,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,502,2249.0
2020-04-01,Y60,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,493,2083.0
2023-05-01,Y61,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,126,532.0
2020-07-01,Y62,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,454,1848.0
2021-12-01,Y59,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,562,2623.0
2022-04-01,Y62,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,468,1926.0
2024-09-01,Y56,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,286,1355.0
2023-08-01,Y60,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,235,1008.0
2023-07-01,Y60,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,236,1004.0
2022-10-01,Y56,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,675,3129.0
2024-03-01,Y58,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,153,782.0
2023-02-01,Y58,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,176,788.0
2024-08-01,Y62,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,241,1046.0
2024-03-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,101,436.0
2020-07-01,Y59,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,613,2777.0
2024-11-01,Y58,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,53,256.0
2022-03-01,Y62,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,523,2149.0
2023-11-01,Y60,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,186,826.0
2023-08-01,Y61,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,121,510.0
2022-10-01,Y61,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,158,682.0
2023-03-01,Y60,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,263,1138.0
2022-09-01,Y60,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,303,1273.0
2021-04-01,Y58,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,251,1094.0
2020-01-01,Y58,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,330,1450.0
2021-08-01,Y62,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,448,1789.0
2020-07-01,Y58,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,264,1143.0
2025-02-01,Y61,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,48,197.0
2023-07-01,Y56,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,719,3165.0
2020-06-01,Y58,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,274,1234.0
2024-05-01,Y58,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,149,740.0
2022-05-01,Y62,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,484,1993.0
2021-03-01,Y60,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,467,1994.0
2020-12-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,303,1224.0
2024-03-01,Y61,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,132,624.0
2021-06-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,260,1054.0
2025-04-01,Y59,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,122,588.0
2025-03-01,Y60,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,76,361.0
2024-07-01,Y61,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,108,503.0
2024-06-01,Y59,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,521,2776.0
2024-05-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,111,507.0
2021-08-01,Y59,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,557,2480.0
2020-12-01,Y56,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,665,3089.0
2021-05-01,Y60,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,432,1814.0
2022-05-01,Y61,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,172,701.0
2023-05-01,Y56,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,741,3211.0
2021-02-01,Y58,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,238,994.0
2020-03-01,Y56,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,676,3221.0
2024-11-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,44,200.0
2025-03-01,Y56,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,292,1367.0
2022-12-01,Y58,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,217,969.0
2023-02-01,Y56,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,613,2780.0
2022-10-01,Y59,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,490,2277.0
2020-10-01,Y60,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,507,2179.0
2021-10-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,214,882.0
2021-06-01,Y59,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,607,2658.0
2025-01-01,Y62,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,166,713.0
2022-03-01,Y56,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,732,3378.0
2020-06-01,Y59,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,608,2777.0
2025-02-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,22,100.0
2020-04-01,Y58,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,300,1298.0
2020-11-01,Y60,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,476,2029.0
2023-05-01,Y62,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,443,1770.0
2022-11-01,Y62,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,418,1729.0
2024-01-01,Y60,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,227,1108.0
2023-03-01,Y56,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,707,3282.0
2020-08-01,Y59,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,533,2418.0
2025-03-01,Y61,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,51,214.0
2024-02-01,Y62,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,440,1924.0
2025-03-01,Y58,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,45,222.0
2022-01-01,Y59,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,516,2313.0
2020-12-01,Y58,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,283,1194.0
2021-11-01,Y59,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,541,2409.0
2022-08-01,Y58,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,273,1169.0
2022-01-01,Y58,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,250,1024.0
2020-02-01,Y60,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,541,2277.0
2022-06-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,176,732.0
2021-10-01,Y60,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,376,1604.0
2021-06-01,Y56,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,725,3280.0
2023-01-01,Y60,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,248,1077.0
2023-12-01,Y60,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,208,940.0
2022-07-01,Y59,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,512,2323.0
2020-05-01,Y60,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,478,2031.0
2022-06-01,Y62,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,472,1952.0
2022-02-01,Y61,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,158,664.0
2022-04-01,Y60,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,333,1400.0
2021-11-01,Y61,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,172,720.0
2024-01-01,Y59,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,482,2332.0
2020-09-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,287,1168.0
2021-01-01,Y61,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,175,748.0
2023-06-01,Y58,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,210,936.0
2024-12-01,Y62,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,170,729.0
2022-08-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,196,828.0
2020-04-01,Y63,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,284,1148.0
2021-03-01,Y61,0601023AQAAAAAA,Dulaglutide 0.75mg/0.5ml inj pre-filled disposable devices,Dulaglutide,188,789.0
