month,regional_team,chemical,bnf_name,items,quantity,total_list_size,rate
2024-08-01,Y59,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,15,15.0,9839847,1.5244139466802684e-06
2024-07-01,Y63,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,2,3.0,9231835,2.1664165358241348e-07
2024-05-01,Y60,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,23,65.0,11935664,1.9269979449823656e-06
2024-05-01,Y61,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,335,498.0,7287451,4.5969434305630325e-05
2024-05-01,Y62,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,13,37.0,7906980,1.644116970069483e-06
2024-07-01,Y61,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,2620,2966.0,7299401,0.00035893356180870186
2024-07-01,Y62,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,976,1225.0,7919488,0.00012324029028139193
2024-12-01,Y62,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,6078,6557.0,7963722,0.0007632109709505179
2024-12-01,Y63,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,586,619.0,9274268,6.31855797136766e-05
2024-09-01,Y56,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,55,67.0,11051350,4.976767544236677e-06
2025-01-01,Y61,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,802,893.0,7336059,0.00010932300299111553
2024-03-01,Y58,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,198,243.0,6114464,3.238223334048577e-05
2024-02-01,Y63,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,8,20.0,9209831,8.686370032197117e-07
2024-04-01,Y59,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,2,5.0,9805394,2.0396936624882183e-07
2024-10-01,Y63,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,8747,9405.0,9256322,0.0009449757689933431
2024-02-01,Y60,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,13,46.0,11897588,1.0926584447200559e-06
2024-07-01,Y61,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,304,354.0,7299401,4.164725297322342e-05
2024-12-01,Y60,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,2061,2402.0,12008375,0.00017163021641146284
2024-07-01,Y62,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,5,8.0,7919488,6.313539461136881e-07
2024-09-01,Y58,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,149,159.0,6130305,2.430547909117083e-05
2024-08-01,Y61,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,834,986.0,7307085,0.00011413580107525778
2024-08-01,Y62,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,80,91.0,7925048,1.0094576083324668e-05
2024-06-01,Y59,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,3,3.0,9824332,3.0536427311292004e-07
2024-10-01,Y59,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,483,562.0,9857536,4.8998045759102475e-05
2024-12-01,Y62,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,838,905.0,7963722,0.00010522717894974234
2024-12-01,Y61,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,81,89.0,7332577,1.1046593850974902e-05
2024-04-01,Y56,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,6,6.0,11006217,5.451464385992026e-07
2024-08-01,Y56,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,10,15.0,11031060,9.065311946449389e-07
2025-06-01,Y62,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,3740,4013.0,7976439,0.0004688809128986005
2024-12-01,Y58,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,103,122.0,6149594,1.6749073190848047e-05
2024-09-01,Y58,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,24,25.0,6130305,3.914976497906711e-06
2025-02-01,Y56,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,189,260.0,11117003,1.7000984887743575e-05
2025-02-01,Y61,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,962,1029.0,7341176,0.00013104167506677405
2024-06-01,Y60,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,3253,3716.0,11944759,0.00027233701408291283
2025-06-01,Y58,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,1036,1159.0,6149582,0.00016846673481221976
2024-06-01,Y60,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,14,47.0,11944759,1.1720621571351922e-06
2024-05-01,Y56,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,3,12.0,11034189,2.7188223801495515e-07
2024-08-01,Y56,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,2,5.0,11031060,1.813062389289878e-07
2024-10-01,Y60,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,874,1039.0,11986533,7.29151623743079e-05
2024-09-01,Y61,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,6,6.0,7311596,8.206142680749867e-07
2025-05-01,Y61,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,1,4.0,7345292,1.361416265003488e-07
2024-12-01,Y62,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,692,729.0,7963722,8.689404276040776e-05
2024-07-01,Y60,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,15,40.0,11953078,1.2549068951110333e-06
2024-09-01,Y63,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,55,71.0,9238877,5.953104473628126e-06
2024-09-01,Y59,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,29,39.0,9845426,2.9455302391181447e-06
2025-02-01,Y56,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,1827,2138.0,11117003,0.00016434285391485456
2025-02-01,Y59,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,2813,3175.0,9882898,0.0002846331106523613
2025-02-01,Y60,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,782,895.0,12018023,6.506893854338604e-05
2025-02-01,Y62,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,1293,1469.0,7969966,0.0001622340672469619
2025-03-01,Y56,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,221,273.0,11120160,1.9873814765255177e-05
2024-04-01,Y63,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,882,991.0,9215518,9.570813056846072e-05
2024-03-01,Y60,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,2,2.0,11908996,1.6794026969192028e-07
2024-04-01,Y60,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,1,1.0,11916420,8.391782095629392e-08
2024-11-01,Y61,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,2245,2449.0,7327234,0.0003063911975514908
2025-02-01,Y60,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,4614,5039.0,12018023,0.0003839233790782394
2025-02-01,Y59,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,151,177.0,9882898,1.527891919961129e-05
2025-05-01,Y62,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,2995,3189.0,7973347,0.0003756264464596863
2025-02-01,Y60,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,2,8.0,12018023,1.6641672261735562e-07
2024-10-01,Y60,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,184,215.0,11986533,1.5350560499854294e-05
2024-07-01,Y60,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,47,49.0,11953078,3.932041604681238e-06
2024-09-01,Y62,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,968,1224.0,7930980,0.00012205301236417189
2025-01-01,Y56,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,1968,2288.0,11108527,0.0001771612023808377
2025-01-01,Y63,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,2746,3073.0,9274875,0.0002960686801708918
2024-08-01,Y59,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,12,16.0,9839847,1.219531157344215e-06
2025-06-01,Y60,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,4505,4828.0,12023842,0.0003746722553406806
2024-03-01,Y59,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,13,19.0,9799950,1.3265373802927566e-06
2024-07-01,Y59,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,3434,3851.0,9831554,0.0003492835415438902
2024-12-01,Y56,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,109,135.0,11103147,9.81703655729317e-06
2025-03-01,Y62,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,181,192.0,7970396,2.2709034783215288e-05
2025-03-01,Y59,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,2,5.0,9881533,2.0239774537007567e-07
2025-05-01,Y56,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,1364,1637.0,11122723,0.00012263184114177797
2024-07-01,Y62,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,2,5.0,7919488,2.5254157844547524e-07
2024-12-01,Y63,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,3118,3276.0,9274268,0.0003361990401830096
2025-01-01,Y63,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,3496,3708.0,9274875,0.00037693230366986076
2025-03-01,Y59,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,1405,1634.0,9881533,0.00014218441612247817
2024-06-01,Y56,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,46,57.0,11045840,4.164463725710313e-06
2024-05-01,Y63,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,2,2.0,9225693,2.167858826431792e-07
2025-01-01,Y60,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,2,5.0,12011183,1.6651149183223667e-07
2024-07-01,Y56,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,3,3.0,11045722,2.715983617911079e-07
2024-08-01,Y61,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,13,14.0,7307085,1.7790952205975433e-06
2025-06-01,Y60,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,18184,19381.0,12023842,0.0015123285884827828
2025-04-01,Y62,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,1487,1635.0,7972232,0.00018652241931745088
2024-11-01,Y59,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,1,1.0,9869858,1.0131858026731488e-07
2024-04-01,Y63,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,2,2.0,9215518,2.1702523938426467e-07
2024-11-01,Y63,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,1143,1200.0,9268562,0.00012332010078801867
2024-12-01,Y56,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,395,503.0,11103147,3.557549945074131e-05
2024-09-01,Y58,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,569,608.0,6130305,9.281756780453827e-05
2024-09-01,Y61,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,40,41.0,7311596,5.470761787166577e-06
2024-08-01,Y59,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,3472,3873.0,9839847,0.0003528510148582595
2025-06-01,Y56,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,2058,2471.0,11130730,0.0001848935334879204
2025-04-01,Y58,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,1576,1667.0,6149150,0.00025629558556873713
2024-07-01,Y60,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,11,47.0,11953078,9.202650564147578e-07
2025-03-01,Y63,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,3803,3986.0,9275864,0.0004099887622328227
2024-04-01,Y59,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,1214,1380.0,9805394,0.00012380940531303485
2024-06-01,Y56,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,535,755.0,11045840,4.843452376641342e-05
2025-06-01,Y60,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,541,594.0,12023842,4.499393787775987e-05
2025-05-01,Y63,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,3924,4069.0,9275049,0.00042307054119067187
2024-08-01,Y62,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,1,4.0,7925048,1.2618220104155835e-07
2024-06-01,Y56,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,1,2.0,11045840,9.053182012413723e-08
2024-10-01,Y61,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,1280,1460.0,7316007,0.0001749588265839549
2024-10-01,Y58,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,1726,1858.0,6138805,0.00028116221316689484
2024-06-01,Y58,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,13,13.0,6124808,2.122515513955703e-06
2024-08-01,Y61,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,4,16.0,7307085,5.474139140300134e-07
2025-06-01,Y59,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,367,410.0,9887419,3.711787676844685e-05
2024-03-01,Y59,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,29,43.0,9799950,2.9591987714223034e-06
2024-10-01,Y62,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,4793,5202.0,7946789,0.0006031366882900754
2024-10-01,Y62,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,503,567.0,7946789,6.32960054683722e-05
2024-09-01,Y61,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,43,43.0,7311596,5.881068921204071e-06
2025-01-01,Y56,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,183,212.0,11108527,1.647383131894985e-05
2025-03-01,Y62,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,2262,2409.0,7970396,0.000283800202649906
2025-05-01,Y60,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,1200,1321.0,12021740,9.981916095340608e-05
2024-08-01,Y56,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,1,1.0,11031060,9.06531194644939e-08
2024-05-01,Y59,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,62,73.0,9818041,6.314905386930041e-06
2024-11-01,Y60,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,1,4.0,12001351,8.332395244502056e-08
2024-12-01,Y62,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,2473,2770.0,7963722,0.00031053319038509884
2024-07-01,Y58,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,3,6.0,6126251,4.896959004781228e-07
2025-01-01,Y63,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,35,39.0,9274875,3.7736357632852193e-06
2025-03-01,Y63,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,367,397.0,9275864,3.956504752549196e-05
2025-06-01,Y63,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,3850,4231.0,9273184,0.0004151756289964698
2025-05-01,Y60,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,973,1046.0,12021740,8.093670300638676e-05
2025-05-01,Y59,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,526,573.0,9885194,5.3210892977922333e-05
2024-08-01,Y61,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,1,1.0,7307085,1.3685347850750334e-07
2025-01-01,Y61,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,1,1.0,7336059,1.3631297131061787e-07
2024-07-01,Y61,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,49,75.0,7299401,6.712879591078775e-06
2024-07-01,Y56,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,40,47.0,11045722,3.6213114905481056e-06
2024-07-01,Y59,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,73,80.0,9831554,7.425072374112983e-06
2024-12-01,Y63,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,2449,2776.0,9274268,0.00026406396709691805
2024-12-01,Y62,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,106,115.0,7963722,1.3310359151160726e-05
2025-02-01,Y58,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,1142,1257.0,6150966,0.00018566189440813037
2025-05-01,Y60,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,1234,1369.0,12021740,0.00010264737051375258
2024-11-01,Y58,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,4792,5228.0,6145094,0.0007798090639459706
2024-07-01,Y59,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,3,6.0,9831554,3.0513996057998565e-07
2024-06-01,Y56,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,42,51.0,11045840,3.8023364452137635e-06
2024-03-01,Y59,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,111,171.0,9799950,1.132658840096123e-05
2025-04-01,Y61,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,738,778.0,7342352,0.00010051275122739961
2024-10-01,Y58,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,1,1.0,6138805,1.6289815363087766e-07
2024-02-01,Y62,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,6,12.0,7879575,7.614623885171471e-07
2024-07-01,Y56,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,3,5.0,11045722,2.715983617911079e-07
2024-11-01,Y63,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,400,430.0,9268562,4.315664069571957e-05
2025-01-01,Y63,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,490,560.0,9274875,5.2830900685993074e-05
2025-01-01,Y59,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,1329,1511.0,9878020,0.00013454113273712748
2025-02-01,Y59,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,2749,3340.0,9882898,0.0002781572773492148
2025-02-01,Y56,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,172,207.0,11117003,1.5471795770856587e-05
2024-10-01,Y56,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,43,52.0,11073203,3.883248595731515e-06
2025-04-01,Y60,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,264,282.0,12021227,2.1961152551232916e-05
2024-10-01,Y58,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,26,28.0,6138805,4.2353519944028195e-06
2024-07-01,Y56,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,852,1173.0,11045722,7.713393474867464e-05
2024-11-01,Y63,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,53,58.0,9268562,5.718254892182843e-06
2024-11-01,Y59,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,105,121.0,9869858,1.0638450928068064e-05
2025-02-01,Y58,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,5204,5653.0,6150966,0.0008460459706654207
2025-02-01,Y63,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,40,43.0,9276815,4.31182469414341e-06
2025-02-01,Y60,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,3,6.0,12018023,2.4962508392603343e-07
2025-02-01,Y58,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,116,121.0,6150966,1.88588264022269e-05
2025-03-01,Y59,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,1187,1376.0,9881533,0.00012012306187713992
2025-03-01,Y63,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,162,169.0,9275864,1.7464680379099995e-05
2024-04-01,Y62,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,125,153.0,7890348,1.5842140295966666e-05
2024-08-01,Y63,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,122,141.0,9236082,1.3209064189772243e-05
2024-08-01,Y61,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,208,250.0,7307085,2.8465523529560692e-05
2024-07-01,Y61,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,2,2.0,7299401,2.7399508535015405e-07
2025-04-01,Y60,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,3337,3589.0,12021227,0.0002775922956949403
2024-12-01,Y60,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,835,936.0,12008375,6.953480383482362e-05
2024-12-01,Y62,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,114,128.0,7963722,1.4314914558795498e-05
2025-02-01,Y61,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,136,141.0,7341176,1.8525642213182193e-05
2024-06-01,Y62,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,21,29.0,7913412,2.653722566195214e-06
2024-03-01,Y59,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,63,124.0,9799950,6.42860422757259e-06
2024-03-01,Y58,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,17,23.0,6114464,2.780292761556859e-06
2025-06-01,Y61,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,1192,1247.0,7348961,0.00016219979940021453
2025-04-01,Y60,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,1034,1131.0,12021227,8.601451415899558e-05
2025-04-01,Y59,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,357,396.0,9884038,3.611884130757085e-05
2024-05-01,Y63,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,11,18.0,9225693,1.1923223545374856e-06
2024-03-01,Y63,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,11,16.0,9213457,1.1939058270961704e-06
2024-07-01,Y60,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,12,12.0,11953078,1.0039255160888267e-06
2025-01-01,Y58,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,1486,1581.0,6150482,0.0002416070805507601
2024-03-01,Y60,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,32,56.0,11908996,2.6870443150707245e-06
2024-06-01,Y60,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,10,14.0,11944759,8.371872550965658e-07
2025-01-01,Y62,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,2517,2700.0,7965242,0.00031599793201512273
2024-08-01,Y56,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,181,221.0,11031060,1.6408214623073395e-05
2024-08-01,Y58,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,94,98.0,6129073,1.533674015630096e-05
2025-06-01,Y63,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,1077,1153.0,9273184,0.00011614133829329818
2025-04-01,Y61,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,258,272.0,7342352,3.5138604087627503e-05
2024-06-01,Y63,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,2,3.0,9229501,2.1669643895157494e-07
2024-10-01,Y61,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,47,60.0,7316007,6.424269413629593e-06
2024-05-01,Y63,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,402,515.0,9225693,4.3573962411279025e-05
2024-11-01,Y63,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,9807,10531.0,9268562,0.0010580929382573046
